"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","negLogP","PointSize","Significance"
"aldh1a2",140.544702459766,-0.710646267229288,0.585711415454196,-1.2133044507562,0.225013441892901,0.417142437477115,"aldh1a2",0.647791537152896,0.323895768576448,"No significativo"
"zgc:171220",114.125251878191,0.355841662017986,0.859081918072092,0.414211560658322,0.678719176026985,0.822054948324406,"zgc:171220",0.168309880401791,0.0841549402008955,"No significativo"
"daam1b",1682.00156258313,-0.829831897889331,0.243872360467284,-3.40273041315256,0.0006671607420927,0.00481858092007721,"daam1b",3.17576951691787,1.58788475845893,"No significativo"
"adi1",333.786448801238,0.0575682336458449,0.333547462894395,0.172593828615245,0.862970703150656,0.935997152587878,"adi1",0.0640039478259006,0.0320019739129503,"No significativo"
"aaas",3165.01271355714,1.7610758442127,0.44586954458556,3.94975585481991,7.82309481760332e-05,0.000811022744639493,"aaas",4.10662140597891,2.05331070298945,"Positivo"
"gnao1a",13257.6803482908,-1.18627447002308,0.258375180542415,-4.5912864677354,4.40522195581799e-06,7.32517025043216e-05,"gnao1a",5.35603220490039,2.6780161024502,"Negativo"
"zgc:63863",618.208476784122,0.364541592406838,0.310918273484705,1.17246756943918,0.241009385139139,0.43610454917891,"zgc:63863",0.617966045247626,0.308983022623813,"No significativo"
"mpg",332.89492648979,1.53216845189616,0.603487086074632,2.53885872167061,0.0111214723560153,0.0463024079786733,"mpg",1.95383771331476,0.976918856657379,"Positivo"
"spag6",357.632098265768,1.60546794166018,0.467680774630692,3.43282860606779,0.000597319563119442,0.0043914830455305,"spag6",3.22379326121862,1.61189663060931,"Positivo"
"spag7",1968.15002577963,-0.939104615182461,0.303415079626558,-3.09511516810011,0.00196736489589698,0.0117408659021013,"spag7",2.70611508208507,1.35305754104253,"No significativo"
"mbd3b",2336.12042894757,-0.0320159982982419,0.333231015240719,-0.0960774862901467,0.923459031912803,0.968390640500487,"mbd3b",0.0345823667195302,0.0172911833597651,"No significativo"
"mbd3a",1188.83508695312,0.368143856417856,0.266964965444172,1.3789968874955,0.167895713553039,0.343847692122043,"mbd3a",0.77496039143804,0.38748019571902,"No significativo"
"hnrnph1",1618.90647754647,0.0707609245816708,0.271914292552587,0.260232457504917,0.794684469029258,0.897909198456549,"hnrnph1",0.0998052745643352,0.0499026372821676,"No significativo"
"hnrnph3",98.3071163650639,2.79650414857021,1.3957218940353,2.00362562235445,0.0451101790518392,0.132876229263687,"hnrnph3",1.34572544909224,0.672862724546119,"Positivo"
"rilpl1",31.0151460159554,-1.40618327128595,1.78737312205026,-0.78673179871528,0.431438885256826,0.626357746850055,"rilpl1",0.365080714839852,0.182540357419926,"No significativo"
"tgfbi",139.876755112223,0.190090157613462,0.832857492002877,0.228238515518817,0.819460820465995,0.912581040235693,"tgfbi",0.0864718058057232,0.0432359029028616,"No significativo"
"rilpl2",34.3705278162168,-3.73240792418783,2.54004227941152,-1.4694274793932,0.141716878504118,0.306236826554023,"rilpl2",0.848578422126093,0.424289211063046,"No significativo"
"lrrc9",339.423804660595,0.266083485182221,0.369844472726011,0.719446969751909,0.471865565458914,0.663000641954516,"lrrc9",0.326181714279917,0.163090857139958,"No significativo"
"thap1",526.676212744578,0.714601266599546,0.279509874215969,2.55662261880378,0.0105693812909083,0.0444551198795661,"thap1",1.97595043462341,0.987975217311703,"No significativo"
"thap3",9.80747564280205,-0.0415764956083295,2.0136263882896,-0.0206475718882712,0.983526791663068,0.998202993788215,"thap3",0.00721380522816989,0.00360690261408495,"No significativo"
"thap4",1166.34233252809,0.134655824439683,0.238710535902433,0.564096695316041,0.572688326976643,0.74424738412183,"thap4",0.242081668958081,0.12104083447904,"No significativo"
"rfesd",94.1958252490583,0.852480310267904,1.51252202792215,0.563615137188456,0.573016082783378,0.744312621422834,"rfesd",0.241833188563056,0.120916594281528,"No significativo"
"thap7",1768.93425132042,0.806822735650903,0.242764079429978,3.32348483163309,0.000889002573374056,0.00610484517027795,"thap7",3.05109698188633,1.52554849094316,"No significativo"
"agtpbp1",716.970599306752,-0.996743406471865,0.320636410703893,-3.10864073198585,0.00187950110794257,0.0113163022669051,"agtpbp1",2.72595741393889,1.36297870696944,"No significativo"
"dbnlb",821.430945867341,-1.55550866904471,0.402577855834291,-3.86387042034668,0.000111604441160414,0.00109779513888532,"dbnlb",3.95231852284393,1.97615926142196,"Negativo"
"ppp3ccb",259.7936749302,-2.46101633973355,0.579556829546525,-4.24637622105009,2.17255712690777e-05,0.000274305603663216,"ppp3ccb",4.66302879505208,2.33151439752604,"Negativo"
"wu:fu71h07",4.00736664694838,-6.44052326686183,4.71524963106656,-1.36589232188859,0.171972763042385,0.349917520712369,"wu:fu71h07",0.7645403309824,0.3822701654912,"No significativo"
"apex1",1467.45506466336,-0.342511548380709,0.310177989136469,-1.10424195261003,0.269488195569353,0.469783473209348,"apex1",0.569460253525001,0.2847301267625,"No significativo"
"wu:fc50b12",7.2831044639561,-1.45511228986056,2.23121236568724,-0.652162166290416,0.514296563766068,0.699598391012435,"wu:fc50b12",0.288786377375237,0.144393188687618,"No significativo"
"polr2f",220.54743915027,0.779381943476867,0.530537595922495,1.46904187274737,0.141821432242853,0.306327514564699,"polr2f",0.848258133035469,0.424129066517735,"No significativo"
"neurog3",1.22781842950269,-5.36524052735528,4.71909937004614,-1.1369204389741,0.255571546935039,NA,"neurog3",0.592487498310743,0.296243749155372,"No significativo"
"cishb",44.9915701088089,-2.16509825322937,1.27714428356697,-1.69526519523888,0.0900251241712039,0.222068535749452,"cishb",1.04563627093606,0.522818135468028,"No significativo"
"neurog1",30.2429154179088,-0.506602652038631,1.62592879345951,-0.311577391381775,0.755361718535466,0.874185029914932,"neurog1",0.12184502884141,0.0609225144207049,"No significativo"
"rnf220a",1631.86474891214,-0.168520917238124,0.247158217697801,-0.681834166016578,0.495343817599995,0.683293780189149,"rnf220a",0.305093253079148,0.152546626539574,"No significativo"
"arid3c",1.05402310965835,-4.1627353833357,4.7286196196725,-0.880327816180741,0.37868174798369,NA,"arid3c",0.421725626859617,0.210862813429809,"No significativo"
"tgfb3",513.649591166186,0.61537665597573,0.314333909159991,1.95771642206922,0.0502632971744414,0.144103733797091,"tgfb3",1.29874902593647,0.649374512968236,"No significativo"
"pcyox1",49.7605577644541,-1.07558104476738,1.37019380226494,-0.78498460800905,0.432462593152851,0.626973057663827,"pcyox1",0.364051451875194,0.182025725937597,"No significativo"
"bag6l",2153.10841732623,0.184742055436692,0.242822662836914,0.760810598476838,0.446770203112656,0.6402289537485,"bag6l",0.349915799422303,0.174957899711152,"No significativo"
"wdr91",863.359956737725,-1.12389059120994,0.731362116641379,-1.53670878712062,0.124364638336938,0.279799763944556,"wdr91",0.905303088763199,0.452651544381599,"No significativo"
"rpa1",2116.39931035015,-0.368897893663907,0.194377647451954,-1.89784112782356,0.057717013573554,0.159298486688021,"rpa1",1.23869614850856,0.619348074254278,"No significativo"
"actn1",3571.17785675019,0.686871598003975,0.209855956564992,3.27306219583646,0.00106389064358316,0.00709347776398917,"actn1",2.97310301050825,1.48655150525413,"No significativo"
"rpa3",564.627974970806,-1.19501881980194,0.438171010178696,-2.72728864311353,0.00638571523679144,0.0302310793039427,"rpa3",2.19479045219926,1.09739522609963,"Negativo"
"lrrc1",540.948400910498,-0.00893781800583894,0.468293040051784,-0.0190859509781538,0.984772538885392,0.998994473096603,"lrrc1",0.00666407053249286,0.00333203526624643,"No significativo"
"plp1b",13487.3172282355,-0.308240962331582,0.288987711611801,-1.06662307754332,0.28614207517406,0.487897831630248,"plp1b",0.543418277558615,0.271709138779307,"No significativo"
"pomt1",70.4217375146157,1.01426555051579,0.885541325608877,1.14536218828455,0.252059154722928,0.449486809177265,"pomt1",0.598497524476777,0.299248762238388,"No significativo"
"plp1a",94.6903442654751,-1.73063368669604,1.63022247279141,-1.06159356503821,0.288420236289084,0.490161162448386,"plp1a",0.539974271690597,0.269987135845298,"No significativo"
"lat",0.888263329417643,-3.93830599069344,4.73144973877461,-0.832367711405388,0.405201421530249,NA,"lat",0.392329039714373,0.196164519857186,"No significativo"
"tshr",69.2847498672883,-0.810804052951246,1.2763675088389,-0.635243413308778,0.525269673082393,0.709108819586095,"tshr",0.27961767285609,0.139808836428045,"No significativo"
"nt5c2l1",6997.5730623592,0.453839159572958,0.897704133130427,0.505555386038331,0.613168807677648,0.774189852157997,"nt5c2l1",0.212419946117129,0.106209973058565,"No significativo"
"hexdc",456.528368158402,-1.01734494075242,1.01695107330885,-1.00038730225466,0.317123112544923,0.520018052689628,"hexdc",0.498772104598796,0.249386052299398,"No significativo"
"tnip1",1457.15211375135,-1.39987929986669,0.372882267134754,-3.7542125846408,0.000173887241891196,0.0015859594467637,"tnip1",3.75973228101921,1.8798661405096,"Negativo"
"vtna",121.968456523688,0.855372955937824,0.710262955005549,1.20430461691634,0.228471862864383,0.421397210680367,"vtna",0.641167277235972,0.320583638617986,"No significativo"
"vtnb",139.107804398473,-1.09346175245895,0.719858627207082,-1.51899513478276,0.128763720612031,0.28669467979665,"vtnb",0.89020648291894,0.44510324145947,"No significativo"
"zzz3",2569.51187789125,0.304810692351078,0.283622711501809,1.07470481026388,0.282506909453048,0.484077860418661,"zzz3",0.54897092589539,0.274485462947695,"No significativo"
"slc39a9",351.696052614637,-1.56234094722303,1.00517295825088,-1.55430061503216,0.120112726895496,0.273166841900207,"slc39a9",0.92041097321617,0.460205486608085,"No significativo"
"pllp",26.7643698173292,5.54904712426721,2.80596196010437,1.97759171477179,0.0479747846978233,0.139193721518765,"pllp",1.31898696562338,0.659493482811692,"Positivo"
"lztfl1",420.351492574368,0.114937821331731,0.346061048769808,0.332131633248864,0.739789864740193,0.863492223116464,"lztfl1",0.13089162289567,0.0654458114478351,"No significativo"
"pitpnaa",42.6555101316242,0.314689087808526,2.09236746985447,0.150398575939633,0.880450164727901,0.944913960901464,"pitpnaa",0.0552952209530239,0.0276476104765119,"No significativo"
"rnpep",26.1517724107806,-0.290231459622583,1.62365972782389,-0.178751406251583,0.858132902814697,0.933517829898483,"rnpep",0.0664454458468338,0.0332227229234169,"No significativo"
"znf1119",16.5489720983305,-7.31943780136933,2.65596115291495,-2.75585273276161,0.00585393472284673,0.0282571349763661,"znf1119",2.23255212468759,1.1162760623438,"Negativo"
"polr2j",1172.2535530154,-0.0980007648037448,0.256311931408121,-0.382349601383558,0.702202067807549,0.838713818194067,"polr2j",0.15353789598134,0.07676894799067,"No significativo"
"crispld1b",22.574947608809,-0.278400833297885,2.37885794707028,-0.117031297997745,0.906835251676653,0.95763557239943,"crispld1b",0.0424716057587131,0.0212358028793565,"No significativo"
"ociad2",50.619154563386,-5.1570284090311,2.21274457806647,-2.33060266428825,0.0197743208754773,0.0720660905349062,"ociad2",1.70389842287946,0.851949211439728,"Negativo"
"nsfb",490.375869427617,-0.0761025768761008,0.422190608968779,-0.180256441662654,0.856951249994464,0.933395821443011,"nsfb",0.067043883398383,0.0335219416991915,"No significativo"
"nsfa",16341.5994815843,-0.882563552275548,0.188855051423169,-4.67323243738913,2.96495888949135e-06,5.30829610704569e-05,"nsfa",5.52798132394924,2.76399066197462,"No significativo"
"ociad1",976.658395202354,0.385858948770386,0.215764822013407,1.78833113373046,0.0737225997008447,0.191082992522201,"ociad1",1.13239935853402,0.56619967926701,"No significativo"
"ppm1db",1061.72356492025,-1.15556284533879,1.02577313902244,-1.12652866543186,0.25994181420479,0.459010105056991,"ppm1db",0.585123854328362,0.292561927164181,"No significativo"
"krt98",9.40235895504478,-3.82400416891043,3.57886110210606,-1.06849750795305,0.285296153907917,0.486995081728943,"krt98",0.544704083049645,0.272352041524823,"No significativo"
"krt97",1169.27418610867,4.62854359833997,1.83079746641803,2.52815709178129,0.0114663034389487,0.0473592972371593,"krt97",1.94057656944105,0.970288284720524,"Positivo"
"amotl2a",790.05409697583,0.367987922060449,0.586812164328846,0.627096615288007,0.530595905684048,0.713433719937747,"amotl2a",0.27523610555174,0.13761805277587,"No significativo"
"ugt2a5",150.085039644239,-0.682580005901358,0.952565500291455,-0.716570152595817,0.473639366743598,0.664666545243608,"ugt2a5",0.324552208208716,0.162276104104358,"No significativo"
"krt94",2306.49912378809,1.56498680739113,0.554273478150529,2.8234921371542,0.00475035911252886,0.0239870056577112,"krt94",2.32327355780788,1.16163677890394,"Positivo"
"krt91",5937.58016450278,3.68350599589869,1.5494666709864,2.37727346116697,0.017441152584543,0.0654874526911853,"krt91",1.75842481845351,0.879212409226755,"Positivo"
"mgat2",1541.92299590974,0.505839905768541,0.260102043467341,1.94477482385506,0.051802085474892,0.147422461501822,"mgat2",1.2856527558531,0.642826377926551,"No significativo"
"wdr43",2332.79949853148,0.0135398597847732,0.224033056392838,0.0604368837473311,0.951807683351111,0.981465564083292,"wdr43",0.0214507937340232,0.0107253968670116,"No significativo"
"phc1",655.393510702189,-0.00762133556456752,0.361102544739161,-0.0211057376238451,0.983161307953484,0.997981723650098,"phc1",0.00737522132679411,0.00368761066339706,"No significativo"
"ompa",33.5922089548432,1.77657814666641,1.81912295821604,0.976612459670479,0.328761048329338,0.532206768226,"ompa",0.483119643375675,0.241559821687838,"No significativo"
"ompb",1.87891569994201,-4.99938495530468,4.72121277047361,-1.05891964593732,0.289636376246952,0.491423068086654,"ompb",0.538146894784199,0.269073447392099,"No significativo"
"opn4a",4.94698455841136,-0.577999294144664,3.19367123862527,-0.180982715801852,0.856381142770283,0.933358979783894,"opn4a",0.0673329042932641,0.0336664521466321,"No significativo"
"adcyap1b",8702.62288523019,-0.985731313886066,0.31201251720295,-3.15926848936286,0.00158165706473968,0.00985622853188379,"adcyap1b",2.80088767446419,1.40044383723209,"No significativo"
"adcyap1a",92.1392239937027,0.926016067697117,1.08356111932315,0.854604369964432,0.392770207554986,0.593187319711754,"adcyap1a",0.405861461784204,0.202930730892102,"No significativo"
"bap1",1843.69982868824,0.121964552617511,0.214958922388363,0.567385392810817,0.570452371898938,0.742822546708232,"bap1",0.24378060976452,0.12189030488226,"No significativo"
"slc39a3",44.4278289153615,-2.17607809865248,1.76479200912039,-1.23305074332078,0.217556832943279,0.407811870770542,"slc39a3",0.662427271999122,0.331213635999561,"No significativo"
"axin2",3737.16399641866,0.15783113521327,0.2662605212357,0.592769571999578,0.553335373914365,0.730458820436061,"axin2",0.257011565092653,0.128505782546327,"No significativo"
"axin1",3939.54660888984,0.0938569225093633,0.160750020117954,0.583868807235569,0.559308580836454,0.735014211012521,"axin1",0.252348517733552,0.126174258866776,"No significativo"
"tsta3",169.533272610349,-1.96248335465707,0.920282270793525,-2.13247980205561,0.0329674231867386,0.105064683789103,"tsta3",1.48191499703382,0.74095749851691,"Negativo"
"zgc:163077",267.611723098431,-0.0401064792003534,0.494285139402232,-0.0811403702099088,0.935330320729289,0.974122490848795,"zgc:163077",0.0290349868435217,0.0145174934217609,"No significativo"
"vsig8b",1.85584845747507,-5.16289352223456,4.72020192650639,-1.09378658002791,0.274048591215048,0.474207067514149,"vsig8b",0.562172426137314,0.281086213068657,"No significativo"
"vsig8a",23.9819551480291,-0.544019519757228,2.50720292157152,-0.216982644315138,0.828221870565744,0.91817372578486,"vsig8a",0.0818533054194786,0.0409266527097393,"No significativo"
"mpx",325.543829975515,0.426978574092344,0.664214617620118,0.642832245430263,0.520332957427626,0.705328650854574,"mpx",0.283718665405803,0.141859332702902,"No significativo"
"mapkapk2a",326.913057843704,-1.44114545535531,0.412034495195052,-3.49763301898568,0.000469406560804224,0.00360897515436827,"mapkapk2a",3.32845084464548,1.66422542232274,"Negativo"
"carhsp1",512.388600061432,0.560715428198864,0.425464973047373,1.31788857771949,0.187540949928063,0.371758458886399,"carhsp1",0.726903888544105,0.363451944272052,"No significativo"
"wu:fc46h12",34.0475801765241,0.873527733339379,1.78467072297387,0.489461569629934,0.624514955732611,0.781004335751722,"wu:fc46h12",0.204457156786447,0.102228578393224,"No significativo"
"gja3",1.17019078413545,0,4.85677794710338,0,1,NA,"gja3",0,0,"No significativo"
"banp",1472.80018357434,1.08617016261933,0.310228005118925,3.50119958448931,0.000463168834452074,0.00357544524529825,"banp",3.33426067095776,1.66713033547888,"Positivo"
"rrp36",78.394662953842,3.60800378531192,1.45352542047513,2.48224333368214,0.0130558085837662,0.0525298362607836,"rrp36",1.88419622590206,0.94209811295103,"Positivo"
"exoc3",414.984805840569,-0.33874672458219,0.507032759555902,-0.668096327501383,0.504072105948337,0.691044212326094,"exoc3",0.297507334634641,0.148753667317321,"No significativo"
"theg",35.9523494028453,1.66616595411427,1.45490677707989,1.14520461404297,0.252124407482364,0.449486809177265,"theg",0.598385109413554,0.299192554706777,"No significativo"
"dkk2",46.2295087916405,-0.943470436632701,1.22181869604723,-0.772185300229054,0.440004686559658,0.634504947004578,"dkk2",0.356542697749815,0.178271348874907,"No significativo"
"ubqln4",4238.73863895126,0.158049601034163,0.169144875692675,0.934403719810749,0.3500956796624,0.553762419566506,"ubqln4",0.455813248590456,0.227906624295228,"No significativo"
"khdrbs2",1007.42398633508,0.203778833986202,0.284489624078309,0.716296190577798,0.473808478517031,0.664766016038977,"khdrbs2",0.324397172105833,0.162198586052917,"No significativo"
"wipf2b",1294.17886346016,-0.714011496958507,0.219381518930808,-3.25465654736261,0.00113529570630682,0.00749937890915705,"wipf2b",2.94489100464632,1.47244550232316,"No significativo"
"exoc1",5870.1730696731,0.0967389907593056,0.170454696549734,0.5675349093774,0.570350815902527,0.742822546708232,"exoc1",0.243857932846071,0.121928966423036,"No significativo"
"nup42",1586.2399885274,1.71663954588169,0.521642376735714,3.2908360640175,0.000998901073835716,0.0067197445498839,"nup42",3.00047751999686,1.50023875999843,"Positivo"
"rnf8",3250.09700182824,1.2939563673731,0.251633813585275,5.14221975551229,2.71511264808047e-07,6.99981898890841e-06,"rnf8",6.56621214713412,3.28310607356706,"Positivo"
"mgmt",467.615398431738,0.26287922582976,0.320505474226304,0.820201983957832,0.412100971163852,0.61031918890695,"mgmt",0.384996362008766,0.192498181004383,"No significativo"
"ptk2ab",9763.99871832621,0.915621586957512,0.227725979856627,4.02071642214021,5.80214166181841e-05,0.000630779015202508,"ptk2ab",4.23641167191478,2.11820583595739,"No significativo"
"rnf7",10034.1247514267,1.30407685301856,0.210487180946044,6.19551673958163,5.80941175984046e-10,3.60689853988259e-08,"rnf7",9.2358678404821,4.61793392024105,"Positivo"
"ptk2aa",599.043522324826,-0.357350317562867,0.422755088154069,-0.845289217270482,0.397949379896717,0.597277096573748,"ptk2aa",0.400172167699378,0.200086083849689,"No significativo"
"rnf2",3013.37752714278,-0.14581110537842,0.183520869228198,-0.794520568650487,0.426892439556691,0.62262814325429,"rnf2",0.369681536664513,0.184840768332256,"No significativo"
"fsip1",136.177817576092,1.56813837547712,0.636851513090878,2.46232966907209,0.0138037721584606,0.0546778039697875,"fsip1",1.86000221767524,0.930001108837622,"Positivo"
"negr1",2759.52418274583,-1.23216183657193,0.385919738245191,-3.19279299414606,0.001409039173952,0.00898320547312308,"negr1",2.85107693251542,1.42553846625771,"Negativo"
"ftr86",280.434541071601,1.83206579812437,0.502274917429888,3.64753591021216,0.000264767316176567,0.00225102112088558,"ftr86",3.57713562678608,1.78856781339304,"Positivo"
"tax1bp1a",1769.47852676526,-0.112372449906901,0.260206198588225,-0.431859235162687,0.665843724221315,0.811836303696559,"tax1bp1a",0.176627689256636,0.0883138446283182,"No significativo"
"exoc5",455.869604407393,-0.809733145966711,0.937691735095989,-0.863538746967649,0.387841325368014,0.589095762412308,"exoc5",0.411345917735162,0.205672958867581,"No significativo"
"sema3aa",295.494632710699,1.0470342845763,0.65290568426727,1.60365319188689,0.108790518924755,0.254798351556767,"sema3aa",0.963408951679011,0.481704475839505,"No significativo"
"ftr83",25.4743620864734,0.857405079660086,0.858598176662313,0.998610412839607,0.317983453920699,0.520927868411602,"ftr83",0.49759547768189,0.248797738840945,"No significativo"
"sema3ab",29.383884646267,-2.8071139154318,1.75485615962937,-1.59962621439279,0.109681529421022,0.256352875274311,"sema3ab",0.959866502287842,0.479933251143921,"No significativo"
"mms19",966.348702024819,-0.57797926904161,0.316219641808394,-1.8277778879777,0.0675828931012142,0.179184027056794,"mms19",1.17016322080322,0.585081610401609,"No significativo"
"fzd9b",816.610311816593,0.887677458588184,0.275378786234313,3.22347799816679,0.00126644027064587,0.00820942004942139,"fzd9b",2.89741528810052,1.44870764405026,"No significativo"
"mef2aa",1101.77737055514,0.417840880362901,0.31840090057702,1.31231061094887,0.189415353386911,0.374049723970214,"mef2aa",0.722584821420559,0.361292410710279,"No significativo"
"nmd3",1719.94212169199,0.323041598525634,0.306244743915035,1.05484781353589,0.291494932984022,0.493019812868319,"nmd3",0.535368990120079,0.267684495060039,"No significativo"
"dnajc9",680.462761555193,1.11057119803843,2.17480611490905,0.510652968292242,0.609594079009669,0.771541392726692,"dnajc9",0.21495925995244,0.10747962997622,"No significativo"
"kcnk18",2.38584786005284,-4.84651176343726,4.72226675215198,-1.02631046016802,0.304745268312473,0.507721221886918,"kcnk18",0.51606302881618,0.25803151440809,"No significativo"
"fars2",172.941600180728,-0.0683468841675039,0.543263924300425,-0.125807882891388,0.899884001712315,0.954567505605115,"fars2",0.0458134690751501,0.0229067345375751,"No significativo"
"dnajc4",823.123071668913,0.0806929655749626,0.330598602725254,0.244081387246585,0.807167787491605,0.90521302541212,"dnajc4",0.0930361782798074,0.0465180891399037,"No significativo"
"fcf1",708.979371105054,-0.138814782712218,0.531157810082187,-0.261343766536614,0.793827418149014,0.897460329022107,"fcf1",0.100273904994011,0.0501369524970053,"No significativo"
"kcnk15",694.934401214953,0.275355515025283,0.337579234112945,0.815676698090845,0.414685069736057,0.612813890040128,"kcnk15",0.382281600633014,0.191140800316507,"No significativo"
"xgb",45.3061790257554,0.454977507398274,2.59281525057634,0.175476253966472,0.860705427867306,0.934288873701498,"xgb",0.065145458234076,0.032572729117038,"No significativo"
"dnajc1",7151.52465286312,1.09139070194147,0.285802066613255,3.81869422735258,0.000134159932400546,0.00127339038221697,"dnajc1",3.87237716923081,1.93618858461541,"Positivo"
"dnajc2",3748.71157465548,2.09146980405209,0.509669115412452,4.10358356197346,4.06799426776029e-05,0.000468598318418174,"dnajc2",4.39061966771631,2.19530983385816,"Positivo"
"tia1",1858.70438905255,-0.89950202377293,0.504385845632217,-1.78336095582829,0.0745275646753341,0.192705468324209,"tia1",1.12768306990545,0.563841534952727,"No significativo"
"tbx16l",33.7500317707539,-1.74724988632621,2.04751631053021,-0.853350899985631,0.393464741262897,0.593904903868999,"tbx16l",0.405094179088992,0.202547089544496,"No significativo"
"eif4e2rs1",2532.82394517057,0.419618525297957,0.185568498775423,2.26125947058388,0.0237431943889495,0.0828898983890717,"eif4e2rs1",1.62446085184452,0.81223042592226,"No significativo"
"golph3l",22.5845084907602,-0.570598675475037,1.92108408031558,-0.297019105681883,0.766451922772704,0.881162556249771,"golph3l",0.115515081943808,0.057757540971904,"No significativo"
"asrgl1",926.644514178847,-0.26599367030362,0.415040626612163,-0.640885863330626,0.521596841210394,0.706220322760765,"asrgl1",0.282665047354835,0.141332523677418,"No significativo"
"kif14",15.989916454598,-0.153862159422865,2.3822406036991,-0.0645871618441689,0.948502706730788,0.979642025463489,"kif14",0.0229614254326008,0.0114807127163004,"No significativo"
"rtel1",1176.48447036093,0.256634855908372,0.326059684711108,0.787079384364102,0.431235396745781,0.626357746850055,"rtel1",0.365285598516021,0.18264279925801,"No significativo"
"samd10a",130.752357245486,-0.531442192044337,1.13088374583383,-0.469935299717735,0.638401243426669,0.791947684681002,"samd10a",0.194906275772592,0.0974531378862958,"No significativo"
"zgc:64065",4.96018472420155,-4.35674786779246,4.71455358987397,-0.924106128976874,0.355431062572032,0.558935683967986,"zgc:64065",0.449244620103808,0.224622310051904,"No significativo"
"gabrz",342.108191851946,-2.94911969370603,0.768725968898359,-3.8363731850146,0.000124864625473209,0.00120373412092584,"gabrz",3.90356058114361,1.95178029057181,"Negativo"
"zgc:154093",89.4818560809492,-0.845072634201807,1.37605325576303,-0.614127854908644,0.539130842755585,0.720277954466177,"zgc:154093",0.268305822214395,0.134152911107197,"No significativo"
"runx3",6.18314146349668,-5.81858957553249,4.45579222470392,-1.305848496093,0.191604084316604,0.376449598087564,"runx3",0.717595237547362,0.358797618773681,"No significativo"
"runx1",14.7070873810404,-7.037714275639,2.2843259004304,-3.08087137405087,0.0020639578854925,0.0121883376876706,"runx1",2.68529916861693,1.34264958430846,"Negativo"
"ece1",23.0158873718222,0.46096333595759,2.76472875929975,0.166730039757804,0.867582468059606,0.937500292482114,"ece1",0.0616892327089057,0.0308446163544528,"No significativo"
"si:ch211-175m2.5",49.0334944957853,0.669465165209648,1.55598401981322,0.430251954187813,0.667012372791153,0.812968254455494,"si:ch211-175m2.5",0.175866110033847,0.0879330550169235,"No significativo"
"nxph1",1372.28210611695,-0.932984498649112,0.409911708177718,-2.27606208858181,0.022842293747104,0.0806391355939106,"nxph1",1.64126028783018,0.82063014391509,"No significativo"
"serpina1l",14.1061747953458,-5.97723888930759,2.56077516518545,-2.33415216242724,0.0195877557675828,0.0715806846848106,"serpina1l",1.70801531967589,0.854007659837946,"Negativo"
"prr5a",162.970649962344,-2.72539593873751,1.3135890432345,-2.07477060864231,0.0380077997957889,0.11665158441765,"prr5a",1.42012727020759,0.710063635103796,"Negativo"
"zgc:103564",3.80305128210443,-5.29618813329951,4.2929382626344,-1.23369771687549,0.217315565007979,0.407696180437035,"zgc:103564",0.662909166661581,0.33145458333079,"No significativo"
"ppm1bb",965.247239863649,-0.111109446509547,0.364943748514612,-0.304456363375951,0.760780232677899,0.877296474192957,"ppm1bb",0.118740780180053,0.0593703900900263,"No significativo"
"chst10",475.868483674564,-1.13664485632688,0.477351360867127,-2.38114929485509,0.0172587157067867,0.0650143938467458,"chst10",1.76299152508708,0.881495762543541,"Negativo"
"nrf1",2743.61723139115,0.204136831712517,0.319467795633317,0.638990328611477,0.522829223538275,0.707295706205953,"nrf1",0.281640145523955,0.140820072761977,"No significativo"
"chrng",11.8450689220408,1.22145863575081,2.87371971075799,0.425044457599043,0.670804266179729,0.815606875920107,"chrng",0.173404184031928,0.0867020920159638,"No significativo"
"apooa",292.190072243541,-0.3444887555485,0.392355613597521,-0.878001342684692,0.379942990068911,0.580744293807288,"apooa",0.420281563793525,0.210140781896763,"No significativo"
"ntm",262.162953616227,-1.5291434349509,0.50711153275144,-3.01539865728199,0.00256641687503514,0.0144976846425712,"ntm",2.59067279775747,1.29533639887873,"Negativo"
"ascc2",942.498815852276,0.360751012494127,0.297077559778918,1.21433275795921,0.224620681356878,0.416585492212296,"ascc2",0.6485502597145,0.32427512985725,"No significativo"
"kcnk1b",208.668803342317,-1.34880561163927,0.868388114707465,-1.5532290099268,0.120368433080539,0.273537062079431,"kcnk1b",0.919487392948872,0.459743696474436,"No significativo"
"akip1",16.8984470117452,-0.204400248120096,2.24868228942753,-0.0908977889322607,0.927573807097417,0.970224998382036,"akip1",0.0326515235028574,0.0163257617514287,"No significativo"
"kcnk1a",18.2616025661261,-2.36188038341082,2.77035919627635,-0.852553844492598,0.393906767424401,0.594079541926867,"kcnk1a",0.404606557830546,0.202303278915273,"No significativo"
"mvp",1258.56643946127,1.58517111491562,0.387028750054537,4.09574512149874,4.208127077967e-05,0.000481055743245637,"mvp",4.37591115373395,2.18795557686697,"Positivo"
"zgc:112966",10.9975458664929,3.19902874517454,3.01091565088134,1.0624770389161,0.288019176352114,0.489864231204557,"zgc:112966",0.54057859589822,0.27028929794911,"No significativo"
"zgc:112962",435.8759233463,-0.916426817989094,1.01164793680983,-0.905875240430969,0.365001890787956,0.568373284838356,"zgc:112962",0.437704885799282,0.218852442899641,"No significativo"
