"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","negLogP","PointSize","Significance"
"b3gnt3.3",4.53953231782906,-3.09862268715324,4.79422762931866,-0.646323647255273,0.518069776507149,NA,"b3gnt3.3",0.285611743128889,0.142805871564445,"No significativo"
"b3gnt3.2",4.1827489348563,0,4.85677794710338,0,1,NA,"b3gnt3.2",0,0,"No significativo"
"b3gnt3.1",4.98846304195087,-3.00477926049509,4.62279728118436,-0.649991569547101,0.515697667233181,NA,"b3gnt3.1",0.287604833127022,0.143802416563511,"No significativo"
"ap1m2",369.381444680439,1.65716265497393,0.630696890559714,2.62751042502093,0.0086012206242294,0.0752371948625464,"ap1m2",2.06543991239006,1.03271995619503,"Positivo"
"ap1m3",4.44340462788333,2.81779029001142,4.70594123352179,0.598772944706465,0.549324306429251,NA,"ap1m3",0.260171183948691,0.130085591974346,"No significativo"
"paf1",718.835207722025,0.012734719034183,0.299277981595178,0.0425514732701211,0.966059079143542,0.98998230313956,"paf1",0.0149963135829819,0.00749815679149093,"No significativo"
"ap1m1",1375.0195181648,-0.838429163379559,0.325957516371424,-2.572203803468,0.0101053384637901,0.0832935735357654,"ap1m1",1.9954491358355,0.997724567917749,"No significativo"
"ubxn1",1912.42306608132,0.628484909002329,0.311660307599661,2.01657026473079,0.0437403787140755,0.212641231996195,"ubxn1",1.35911746106241,0.679558730531207,"No significativo"
"crbn",1648.49767030245,-0.193503132637007,0.256113000172462,-0.755538112109518,0.4499261735194,0.740881892035213,"crbn",0.346858741921309,0.173429370960654,"No significativo"
"mtfr1l",67.5684985934211,0.0756514699386601,0.662760062713832,0.1141460902591,0.909121986218982,NA,"mtfr1l",0.0413778391242192,0.0206889195621096,"No significativo"
"acin1b",20102.003816661,0.291544969336606,0.141385250054923,2.06206071159015,0.0392019562345771,0.199872714290469,"acin1b",1.40669226051311,0.703346130256556,"No significativo"
"fam20a",44.8669305912672,1.52716698497087,1.66128667582893,0.919267581682649,0.357955629920141,NA,"fam20a",0.446170802616107,0.223085401308053,"No significativo"
"zgc:158296",3.48419271145373,-6.17242055531009,4.72164549466836,-1.30726047990683,0.191124261287893,NA,"zgc:158296",0.718684180162812,0.359342090081406,"No significativo"
"tnfsf10l3",76.8646334201271,0.614702967177376,1.0887861006636,0.564576427640585,0.572361902354849,NA,"tnfsf10l3",0.242329281529497,0.121164640764749,"No significativo"
"s100a1",19.0171429881792,-8.70159560072253,2.31899307313193,-3.75231634002707,0.000175208182725732,NA,"s100a1",3.7564456148937,1.87822280744685,"Negativo"
"tnfsf10l4",5.23486286525192,-2.50987939006201,4.13199415930853,-0.607425686797684,0.543568445972716,NA,"tnfsf10l4",0.26474576190583,0.132372880952915,"No significativo"
"zgc:158291",191.002597214378,0.384168646370319,0.419076568764333,0.916702757930509,0.359298420514893,0.670681693526383,"zgc:158291",0.444544691960878,0.222272345980439,"No significativo"
"nemp1",285.866790626541,-0.428896510817493,0.461956625516716,-0.928434591316351,0.35318218213805,0.665367461678226,"nemp1",0.452001214478147,0.226000607239073,"No significativo"
"znf131",1216.14661519695,0.595084156530347,0.277906294781254,2.14131226138203,0.0322488649979603,0.175727593875654,"znf131",1.49148556579761,0.745742782898806,"No significativo"
"ghrb",102.727257217699,-0.585356392795872,1.15359766083638,-0.507418151638307,0.611861452194797,NA,"ghrb",0.213346906872693,0.106673453436346,"No significativo"
"ghra",37.9423378100862,0.19689279445103,1.54370859956884,0.127545311664405,0.898508812477297,NA,"ghra",0.0464776590207909,0.0232388295103955,"No significativo"
"rras2",49.0744939648768,0.193460302317466,1.35137587350386,0.143158025913146,0.886165378769986,NA,"rras2",0.052485221245122,0.026242610622561,"No significativo"
"si:dkey-153k10.9",234.735294390849,-0.576257074069506,0.531054784651084,-1.08511794022931,0.277869422495089,0.591803179424619,"si:dkey-153k10.9",0.556159241536016,0.278079620768008,"No significativo"
"her9",510.403961856167,0.467330720815596,0.328700740865987,1.42175134617701,0.155098448418996,0.434742574985969,"her9",0.80939254677981,0.404696273389905,"No significativo"
"ate1",547.152318460061,0.372172953339514,0.310546918375303,1.19844355656988,0.23074438427225,0.540280270729892,"ate1",0.636868859789597,0.318434429894799,"No significativo"
"her2",22.1026971938094,-1.5019256718572,2.36361471191557,-0.635435912750765,0.525144152009286,NA,"her2",0.279721466443665,0.139860733221833,"No significativo"
"her1",7.39942872361193,3.34470085782098,3.52637846811502,0.948480399385166,0.342884946520737,NA,"her1",0.464851581045699,0.23242579052285,"No significativo"
"uchl1",4543.33266099027,0.0408052157589477,0.274748636932613,0.148518355594084,0.881933700927455,0.963602561498033,"uchl1",0.0545640615842786,0.0272820307921393,"No significativo"
"her6",1036.70955014575,0.870909182418469,0.241385322405507,3.60796246324958,0.000308611125178422,0.0088710164371757,"her6",3.51058842203013,1.75529421101506,"No significativo"
"fech",94.03071829127,-0.333878002843702,0.748106163329472,-0.446297623532156,0.655382272668824,NA,"fech",0.183505309957351,0.0917526549786757,"No significativo"
"hnrnpdl",7638.87675918704,-0.511230413818557,0.411106409650951,-1.24354766020947,0.21366608962418,0.517315919649724,"hnrnpdl",0.670264398087146,0.335132199043573,"No significativo"
"trim35-7",3.8019982912994,1.1350816068717,4.64262560716774,0.244491307918357,0.806850333027324,NA,"trim35-7",0.0932070174074703,0.0466035087037351,"No significativo"
"tent5ab",53.6241123196935,-1.99207189263477,1.52310395986914,-1.30790277297022,0.190906288879184,NA,"tent5ab",0.719179764741272,0.359589882370636,"No significativo"
"lamc1",343.121725371025,0.369178473060036,0.712341967249623,0.518260175636495,0.60427675471473,0.834338278672852,"lamc1",0.218764111846684,0.109382055923342,"No significativo"
"si:ch73-335d12.2",0.80337650090266,-4.56727568128046,4.74174536183187,-0.963205598943423,0.335444355906647,NA,"si:ch73-335d12.2",0.474379511044693,0.237189755522347,"No significativo"
"anxa3b",31.225024830843,-1.07673422032782,1.15071566860086,-0.935708315883977,0.349423387837434,NA,"anxa3b",0.456648029894561,0.228324014947281,"No significativo"
"zgc:152938",332.335031510915,0.0198411601715309,0.445809360687009,0.0445059299359594,0.964501125257109,0.989216957317418,"zgc:152938",0.0156972613402955,0.00784863067014776,"No significativo"
"gcdhb",1130.48817553561,0.556572010125239,0.462193380667567,1.20419727630317,0.228513338474874,0.537759686092245,"gcdhb",0.641088444797781,0.32054422239889,"No significativo"
"mogs",955.208930193965,-0.316337091993798,0.285744250609687,-1.10706371630867,0.26826638144617,0.583685502531849,"mogs",0.57143374874894,0.28571687437447,"No significativo"
"zgc:110852",24.4617726104557,-0.102447708083616,2.45446408007381,-0.0417393389112197,0.966706493356656,NA,"zgc:110852",0.0147053642461586,0.00735268212307931,"No significativo"
"trim35-9",1.50560661318245,3.82084978501952,4.72782210138153,0.808162765663923,0.418996889242566,NA,"trim35-9",0.377789201353044,0.188894600676522,"No significativo"
"slc23a1",256.626002714295,0.330384237584266,0.798864260079905,0.413567428277765,0.679190931431768,0.873565993790469,"slc23a1",0.168008121432294,0.084004060716147,"No significativo"
"lhb",4.20735634545907,-6.892733067288,4.71776692047425,-1.46101602378337,0.144011044042434,NA,"lhb",0.841604201079972,0.420802100539986,"No significativo"
"tmem214",3145.93319418427,0.378098032389306,0.219176186852073,1.72508719044598,0.0845117606580331,0.308842893257983,"tmem214",1.07308285041735,0.536541425208676,"No significativo"
"stap2b",110.527006601378,-1.11762590455167,4.38593371953484,-0.254820518507563,0.798861726820317,NA,"stap2b",0.097528385236324,0.048764192618162,"No significativo"
"ch25hl1.1",9.05766085016429,1.45249866148439,2.24923823932952,0.645773593960132,0.518425991479565,NA,"ch25hl1.1",0.285313233076538,0.142656616538269,"No significativo"
"ch25hl1.2",66.4298167227657,0.266061018400348,1.0114851160179,0.263039973784092,0.79251976900957,NA,"ch25hl1.2",0.100989895716285,0.0504949478581424,"No significativo"
"stap2a",541.450265417377,0.292871917484229,0.435688567902703,0.672204733059769,0.501453368256831,0.777542926380388,"stap2a",0.299769447190632,0.149884723595316,"No significativo"
"mlsl",105.45065802593,-1.69563265990547,1.59153188561588,-1.06540916662145,0.28669081041194,NA,"mlsl",0.54258622770698,0.27129311385349,"No significativo"
"cnep1r1",265.11377693243,-0.468564653708855,1.02997899444744,-0.454926417174389,0.649162177001053,0.859122864066045,"cnep1r1",0.187646791985449,0.0938233959927246,"No significativo"
"stt3b",3499.56824904685,-0.240286594625612,0.190957127959156,-1.25832744340922,0.208273360132295,0.510025615464048,"stt3b",0.681366276319327,0.340683138159663,"No significativo"
"zgc:56525",2112.43104289214,-0.367794073617286,0.219338504513574,-1.67683314169093,0.0935751150103492,0.327521314934823,"zgc:56525",1.02883963043497,0.514419815217487,"No significativo"
"pcxb",10.8047595258989,2.31095585533452,3.61381671174135,0.639477881605391,0.522512098064805,NA,"pcxb",0.281903649595932,0.140951824797966,"No significativo"
"pcxa",1667.77850239645,0.158251729843881,0.212381544298632,0.745129386672891,0.45619350551841,0.74427429415576,"pcxa",0.34085090173713,0.170425450868565,"No significativo"
"usb1",122.994471762834,-0.731471982586462,0.976910057217144,-0.748760827245607,0.454001374081061,NA,"usb1",0.342942832704748,0.171471416352374,"No significativo"
"sh3d19",4.12056753017602,5.77073188287349,4.7159304435201,1.22366772622839,0.221077599269272,NA,"sh3d19",0.655455260164844,0.327727630082422,"No significativo"
"myhz2",420.027557051538,0.878215049838851,0.508868970773202,1.7258176471331,0.0843802239969993,0.308493810823003,"myhz2",1.07375932606801,0.536879663034004,"No significativo"
"tgm2b",586.520649045917,1.12689443370752,0.542196081410967,2.07838911482905,0.0376735344729634,0.194639020684804,"tgm2b",1.4239636330461,0.711981816523049,"Positivo"
"tgm2a",2.30259751037706,-5.25260519816524,4.73043435312311,-1.11038539086741,0.266832990790121,NA,"tgm2a",0.573760475983603,0.286880237991801,"No significativo"
"atxn10",269.286128124133,-0.447113880336485,0.31835136804412,-1.40446665294217,0.16017993503614,0.442294815619542,"atxn10",0.795391886808884,0.397695943404442,"No significativo"
"entpd2a.1",42.0158221350242,-0.564452641084494,1.84850894604894,-0.305355644770328,0.760095299848055,NA,"entpd2a.1",0.119131952977858,0.059565976488929,"No significativo"
"arpc4",725.524875950015,-0.518223395186917,0.418131004684897,-1.23938045583931,0.21520463580397,0.519426010227334,"arpc4",0.667148377604168,0.333574188802084,"No significativo"
"fhdc3",7.35186922668586,-6.22330986801369,2.84267659884997,-2.18924300799162,0.0285791822380474,NA,"fhdc3",1.5439502022275,0.771975101113752,"Negativo"
"nfe2l2b",9.6124133853964,-2.35063030948427,3.13143675400107,-0.750655527843838,0.452859993875749,NA,"nfe2l2b",0.344036043650052,0.172018021825026,"No significativo"
"nfe2l2a",371.426374024101,0.266847019676477,0.572618928987381,0.46601152383902,0.641207251934902,0.856743303708372,"nfe2l2a",0.193001574500206,0.0965007872501028,"No significativo"
"grik5",3039.36675020512,0.736193146179838,0.308905144181454,2.38323368855066,0.0171612963778,0.118992455121861,"grik5",1.76544990830203,0.882724954151017,"No significativo"
"adora1b",155.201444468456,-0.305826040581597,0.718503995688883,-0.425642783361808,0.67036816015193,NA,"adora1b",0.173686621165818,0.086843310582909,"No significativo"
"slc27a1a",734.27044769819,-1.16123095731642,1.51375058433691,-0.767121723573165,0.443009147097241,0.735857350016476,"slc27a1a",0.353587306524458,0.176793653262229,"No significativo"
"decr2",131.707977009529,0.050853964425762,1.27505185324497,0.0398838402503713,0.968185734464086,NA,"decr2",0.0140413206717573,0.00702066033587863,"No significativo"
"decr1",586.9441155452,-0.478588877778766,0.443139286877206,-1.07999649760547,0.280143739821282,0.59354718657163,"decr1",0.552619077966892,0.276309538983446,"No significativo"
"arntl2",25.9886485035336,1.26037097559976,0.905118281794549,1.39249311493396,0.163773125126407,NA,"arntl2",0.785757363667762,0.392878681833881,"No significativo"
"fn3krp",143.72798270091,-0.709375886644086,0.876576962504022,-0.809256821691605,0.418367436952645,NA,"fn3krp",0.378442125532096,0.189221062766048,"No significativo"
"cops8",64.5505282749619,-0.596408540736232,1.03929991294236,-0.573856048008067,0.566065217404835,NA,"cops8",0.24713353007078,0.12356676503539,"No significativo"
"cops9",1523.13101045705,-0.811642988010823,0.565766197319641,-1.43459081128572,0.151403734554916,0.430300063104649,"cops9",0.819863412308937,0.409931706154468,"No significativo"
"dbh",140.658528867393,0.599368035125194,0.657489689934092,0.911600659753731,0.361978974966536,NA,"dbh",0.441316654111012,0.220658327055506,"No significativo"
"ccl34a.4",11.6200618815052,0,4.85677794710338,0,1,NA,"ccl34a.4",0,0,"No significativo"
"grsf1",797.168672700903,-0.461155919413727,0.314992576052195,-1.46402154994698,0.143188060335959,0.415356899708034,"grsf1",0.8440931939443,0.42204659697215,"No significativo"
"cops3",2327.52169513276,-0.807735738124323,0.1884478481141,-4.28625609794844,1.81709499691965e-05,0.00122560911367037,"cops3",4.74062236737576,2.37031118368788,"No significativo"
"pla2g12a",107.861119676392,0.0483521139815886,1.10809508201609,0.0436353475133341,0.96519507527959,NA,"pla2g12a",0.0153849026608432,0.00769245133042159,"No significativo"
"rps6kb1b",427.968454083449,0.310196400920597,0.407238554445868,0.761706860841512,0.446234979624591,0.737497363585616,"rps6kb1b",0.350436389089145,0.175218194544573,"No significativo"
"cops6",595.797877977344,-0.188748248980874,0.300506394461819,-0.628100607705557,0.529938035014411,0.796164703605225,"cops6",0.275774908936171,0.137887454468086,"No significativo"
"cops4",2224.09265704032,-0.342163460975604,0.234537374505562,-1.45888671985407,0.144596288870154,0.418327321948815,"cops4",0.839842853264837,0.419921426632419,"No significativo"
"cops5",1446.63470234351,-0.54542442424933,0.284732738994657,-1.91556624705375,0.0554203292811538,0.245830815569468,"cops5",1.25633089817553,0.628165449087763,"No significativo"
"mpv17l2",26.4758579633515,-0.778750279289618,1.4591427446244,-0.533703972526744,0.593546360294139,NA,"mpv17l2",0.226545353822117,0.113272676911058,"No significativo"
"ctbp2l",440.133739694184,0.0601242014463404,0.619756095506104,0.0970126827026072,0.922716322618643,0.976101039712317,"ctbp2l",0.0349317967611797,0.0174658983805898,"No significativo"
"dctn2",5578.87127246354,0.0167041988934745,0.338896981356254,0.049289901688191,0.960688267022876,0.988736716967194,"dctn2",0.0174175133457378,0.00870875667286891,"No significativo"
"rpgrip1l",764.075740281354,0.687501405195212,0.54583952259683,1.25953027718555,0.207838861291364,0.509398479491223,"rpgrip1l",0.682273245679399,0.3411366228397,"No significativo"
"ctbp2a",5062.74326807345,-0.0118894821584213,0.292223208412093,-0.0406863035384062,0.967545980747781,0.990182985844198,"ctbp2a",0.0143283868149642,0.00716419340748211,"No significativo"
"dctn4",4987.10821954169,-0.358858091152788,0.296788841835347,-1.20913606095702,0.226610577139157,0.535340927681749,"dctn4",0.644719823131206,0.322359911565603,"No significativo"
"dctn5",1081.31257488133,-0.282536795703262,0.261473955023793,-1.08055425894159,0.279895438662113,0.59316781978715,"dctn5",0.553004178990128,0.276502089495064,"No significativo"
"wdr6",6629.85536940831,0.215539688728403,0.239191075782855,0.901119274717742,0.367524905741797,0.677910926482393,"wdr6",0.434713225124743,0.217356612562372,"No significativo"
"zgc:163143",308.41515312407,0.0123984543673158,0.34475324649675,0.0359632708126873,0.971311645642434,0.990742504950356,"zgc:163143",0.0126414042139358,0.00632070210696789,"No significativo"
"wdr4",356.413879437756,-0.343892804655296,0.473576141593132,-0.726161591456919,0.467739714759143,0.752635792111526,"wdr4",0.329995753528562,0.164997876764281,"No significativo"
"wwp2",2585.88654863402,0.158614077066118,0.218837782198047,0.724802067874063,0.468573466995009,0.752635792111526,"wwp2",0.32922230699791,0.164611153498955,"No significativo"
"wdr1",9805.94931473041,0.634578491202188,0.296525874138665,2.14004424755675,0.0323511910425563,0.17604748746733,"wdr1",1.49010972570044,0.745054862850222,"No significativo"
"rgs12b",1777.77163910765,0.636030352276577,0.350498236189135,1.81464637081187,0.0695782715164892,0.278676299322549,"rgs12b",1.15752636432334,0.578763182161669,"No significativo"
"si:ch211-113g11.6",229.82678379402,0.154541957369306,0.440835790110463,0.350565813475765,0.725914107624716,0.896268032005119,"si:ch211-113g11.6",0.139114763310119,0.0695573816550595,"No significativo"
"stxbp6l",945.58545311143,-1.09296685543876,0.376751159570672,-2.90103116519736,0.00371936885120046,0.0458655342386777,"stxbp6l",2.42953075035905,1.21476537517952,"Negativo"
"si:dkeyp-120h9.1",24.4501004897352,0.139234731705926,1.93903505467927,0.0718061962675333,0.942756141644057,NA,"si:dkeyp-120h9.1",0.0256006296744655,0.0128003148372328,"No significativo"
"ftr67",2386.87781378742,0.264878776464222,0.238650819353353,1.10990097239949,0.267041701440351,0.582500436602507,"ftr67",0.573420913574499,0.28671045678725,"No significativo"
"atp5meb",742.434148809644,2.16122800120917,1.58974672312215,1.35947945026405,NA,NA,"atp5meb",NA,NA,"No significativo"
"atp5mea",5081.10657931682,-0.937107274467792,0.282962788387252,-3.31176858910968,0.000927081986321834,0.0189714585298949,"atp5mea",3.03288185740598,1.51644092870299,"No significativo"
"ftr64",1048.15708354113,0.245802638565406,0.408851722625741,0.60120240410583,0.54770518342308,0.805985672771363,"ftr64",0.261453148935394,0.130726574467697,"No significativo"
"zgc:136538",1.86079847188103,4.68418922386078,4.72060106350128,0.992286609448524,0.321057733505932,NA,"zgc:136538",0.493416864515587,0.246708432257793,"No significativo"
"dync2li1",25.4568305558734,4.58146634388053,3.08967376399987,1.48283174659496,0.138119119112795,NA,"dync2li1",0.859746200129071,0.429873100064536,"No significativo"
"ufd1l",3444.96349681668,-0.379745241891077,0.214887144225481,-1.76718455289541,0.0771973257976971,0.294572602703557,"ufd1l",1.11239774385363,0.556198871926817,"No significativo"
"shda",15.9561064333878,-3.3888381150884,2.4426571773442,-1.38735723806029,0.16533285752366,NA,"shda",0.781640828079139,0.39082041403957,"No significativo"
"tp63",115.397249558333,0.245758571084783,0.887532327337724,0.276900979845962,0.781856140195233,NA,"tp63",0.106873148815968,0.053436574407984,"No significativo"
"jmy",178.265625828856,-0.667114825357719,0.817604120855089,-0.815938677828604,0.414535209257469,0.713780682306575,"jmy",0.382438576001957,0.191219288000979,"No significativo"
"dpcd",149.497227232141,-3.22901286709205,1.56527172615597,-2.06290883118545,0.0391212909191193,NA,"dpcd",1.40758682285683,0.703793411428414,"Negativo"
"fn1b",396.243856577907,0.0741507230612935,0.722859559674558,0.102579708698433,0.91829654798302,0.975678228646651,"fn1b",0.0370170482592237,0.0185085241296119,"No significativo"
"fn1a",173.701816292614,0.638077664391156,0.624880647813769,1.02111925953149,0.307197939352326,0.618875246587964,"fn1a",0.5125817018271,0.25629085091355,"No significativo"
"mks1",314.882942133831,-0.358943868793808,0.550451767430614,-0.652089592643653,0.514343377491087,0.786340419701705,"mks1",0.288746847620165,0.144373423810082,"No significativo"
"ldlrad3",351.488137057898,-0.700367447864974,0.631763663722255,-1.1085908989107,0.267606706057966,0.582607464575797,"ldlrad3",0.572503007617674,0.286251503808837,"No significativo"
"rps8a",57276.8889284013,0.62566004896254,0.205569899595607,3.04353920585322,0.00233812972447482,0.0342366140510278,"rps8a",2.63113139691214,1.31556569845607,"No significativo"
"rps8b",1785.38779657658,0.627830848788453,0.311466974729224,2.01572204993567,0.0438290485688188,0.212641231996195,"rps8b",1.35823795681117,0.679118978405586,"No significativo"
"ndrg2",1316.78184850319,0.294522373553778,0.409634136059379,0.718988843036962,0.472147794025015,0.755119119420888,"ndrg2",0.325922035089334,0.162961017544667,"No significativo"
"cpm",99.155917436521,0.645966855066098,1.21906917000624,0.52988531820782,0.596191446157228,NA,"cpm",0.224614259288569,0.112307129644284,"No significativo"
"ndrg4",46972.8645848062,-0.0812261488381655,0.175115020476465,-0.463844555522193,0.642759118674859,0.857030132613651,"ndrg4",0.191951753406094,0.0959758767030471,"No significativo"
"car15",23.4892337883757,2.49389956716122,2.79966111696326,0.890786228394067,0.373043864675453,NA,"car15",0.428240098308096,0.214120049154048,"No significativo"
"sfrp2",15.2164797218003,-1.74537824859047,2.59219912313337,-0.67331951199826,0.500744042000299,NA,"sfrp2",0.300384209366961,0.150192104683481,"No significativo"
"psmc1b",6274.07410493392,0.444547453990718,0.205030276876174,2.16820393926111,0.0301431732369904,0.168432108250528,"psmc1b",1.52081103049606,0.76040551524803,"No significativo"
"bub3",3422.8262487224,0.799419055020856,0.255135730365794,3.13330890140205,0.00172847430174011,0.028202115940392,"bub3",2.76233707298905,1.38116853649452,"No significativo"
"sfrp5",249.510319836252,-0.69782102607394,0.416768578118156,-1.67436093484981,0.0940596854848808,0.328533064869661,"sfrp5",1.02659647777375,0.513298238886874,"No significativo"
"irf2a",186.803009712111,-0.740639433808447,0.46299530153352,-1.59966943801659,0.109671935216154,0.356121985239415,"irf2a",0.959904493119142,0.479952246559571,"No significativo"
"zgc:101130",245.092248010326,-0.235536817358945,0.408007957732547,-0.577284861471603,0.56374703851091,0.814493115851775,"zgc:101130",0.248915726553891,0.124457863276945,"No significativo"
"xiap",359.353362088862,-0.270063724439552,0.325746882224782,-0.829060043783304,0.407070431808849,0.708116822955722,"xiap",0.390330442127157,0.195165221063579,"No significativo"
"zgc:66427",810.151746293882,0.0717085236595842,0.882709669322559,0.0812368167606199,0.935253620720009,0.979871485952258,"zgc:66427",0.0290706018085313,0.0145353009042657,"No significativo"
"epdl1",232.970790785601,0.569658329795962,0.621768636434615,0.91619019747045,0.359567145970489,0.670743068898783,"epdl1",0.444219997071069,0.222109998535535,"No significativo"
"snapc3",152.777479482509,-0.718136067614306,0.571002923225866,-1.25767494071171,0.208509338569098,NA,"snapc3",0.680874489379887,0.340437244689944,"No significativo"
"homer3b",120.571813727143,-2.0552519121648,1.36131261727523,-1.50975748412481,0.131105317290968,NA,"homer3b",0.882379694097129,0.441189847048565,"No significativo"
